path,sz,dt,latlong
/mnt/4C74F47B74F468DA/Pictures/IMG_3389-2019-01-07 015914.JPG,1783868,2019:01:05 12:49:09,"(35.88712777777778, -84.149375)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3390-2014-11-26 192558-2014-11-26 192558.JPG,2216726,2014:11:26 13:25:56,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3390-2014-11-26 192558.JPG,2216726,2014:11:26 13:25:56,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3391-2014-11-26 192604-2014-11-26 192604.JPG,2623100,2014:11:26 13:26:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3391-2014-11-26 192604.JPG,2623100,2014:11:26 13:26:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3392-2014-11-28 042419-2014-11-28 042419.JPG,1724322,2014:11:27 22:24:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3392-2014-11-28 042419.JPG,1724322,2014:11:27 22:24:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3393-2014-11-28 042425-2014-11-28 042425.JPG,1181700,2014:11:27 22:24:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5101-2020-05-11 013651.JPG,1857593,2020:02:01 12:39:24,"(35.97929444444445, -86.77027222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5102-2020-05-11 013653.JPG,2014677,2020:02:01 12:39:46,"(35.979286111111115, -86.77026388888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5103-2020-05-11 013653.JPG,2143759,2020:02:01 12:39:53,"(35.979375000000005, -86.77033888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5104-2021-09-14 025924.JPG,1346617,2020:02:02 18:12:47,"(35.95543611111111, -86.79775277777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5106-2020-05-11 013650.JPG,947689,2020:02:05 19:05:07,"(36.09339166666667, -86.82599722222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5107-2020-05-11 013651.JPG,958528,2020:02:05 19:07:39,"(36.09339166666667, -86.82599722222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5108-2020-05-24 194706.JPG,1117829,2020:02:07 07:31:48,"(35.95523888888889, -86.7975)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5112-2020-05-11 013653.JPG,2312683,2020:02:08 16:39:31,"(35.95529444444445, -86.79737222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_5113-2021-09-26 140307.JPG,1548397,2019:09:01 10:22:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6529.JPG,2063292,2016:01:22 09:39:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6530.JPG,2050816,2016:01:22 09:40:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6531.JPG,2322161,2016:01:22 09:40:04,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6532.JPG,2140750,2016:01:22 09:40:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6533.JPG,2077525,2016:01:22 09:40:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6534.JPG,2211553,2016:01:22 09:40:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6535.JPG,2264668,2016:01:22 09:40:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6536.JPG,1650656,2016:01:22 09:40:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6537.JPG,1432500,2016:01:22 09:40:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6538.JPG,2125390,2016:01:22 09:40:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6539.JPG,2051395,2016:01:22 09:40:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6543-2021-09-13 180650.JPG,296025,2020:11:06 09:50:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6544.JPG,349487,2016:01:22 15:11:36,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6545.JPG,217475,2016:01:22 15:35:47,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6546.JPG,2492267,2016:01:22 15:44:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6547.JPG,2345184,2016:01:22 16:00:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6548.JPG,377387,2016:01:22 16:03:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6549.JPG,410170,2016:01:22 16:03:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6551.JPG,2798948,2016:01:22 16:04:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6552.JPG,376968,2016:01:22 16:04:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6553.JPG,318205,2016:01:22 16:04:58,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6554.JPG,396287,2016:01:22 16:05:00,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6555.JPG,2282975,2016:01:22 16:06:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6556-2021-09-13 180650.JPG,314289,2020:11:06 09:50:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6556.JPG,1109371,2016:01:22 19:54:44,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6557.JPG,1665380,2016:01:22 19:54:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6558.JPG,2810106,2016:01:23 08:23:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6559.JPG,1879649,2016:01:23 10:14:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6560.JPG,1729472,2016:01:23 10:14:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6561.JPG,381720,2016:01:23 16:37:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6562.JPG,423269,2016:01:23 16:38:16,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6563.JPG,431828,2016:01:23 16:38:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6564.JPG,427422,2016:01:23 16:38:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6565.JPG,315318,2016:01:23 16:40:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6566.JPG,301909,2016:01:23 16:40:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6567.JPG,368620,2016:01:23 16:40:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6569.JPG,309463,2016:01:23 16:40:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6570.JPG,329213,2016:01:23 16:40:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6571.JPG,301729,2016:01:23 16:40:14,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6572.JPG,414383,2016:01:23 16:43:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6573.JPG,404699,2016:01:23 16:43:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6574.JPG,382307,2016:01:23 16:43:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6575-2020-11-26 034836.JPG,262912,2020:11:06 09:50:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6575.JPG,339506,2016:01:23 16:44:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6576-2020-11-06 155020.JPG,184342,2020:11:06 09:50:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6576.JPG,294090,2016:01:23 16:44:13,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6577.JPG,362716,2016:01:23 16:44:21,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6578-2020-11-06 155022.JPG,210937,2020:11:06 09:50:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6578.JPG,347329,2016:01:23 16:44:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6579-2021-09-14 030208.JPG,201300,2020:11:06 09:50:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6579.JPG,394965,2016:01:23 16:44:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6580-2020-11-06 155023.JPG,177979,2020:11:06 09:50:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6580.JPG,372366,2016:01:23 16:44:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6581.JPG,370851,2016:01:23 16:44:58,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6582-2020-11-06 155024.JPG,178434,2020:11:06 09:50:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6582.JPG,363400,2016:01:23 16:45:03,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6583-2020-11-06 155025.JPG,178281,2020:11:06 09:50:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6583.JPG,365406,2016:01:23 16:45:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6584-2020-11-06 155025.JPG,180706,2020:11:06 09:50:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6584.JPG,354594,2016:01:23 16:45:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_6585.JPG,344138,2016:01:23 16:45:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1714-2013-01-04 193901.JPG,1558872,2013:01:04 13:39:01,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1714-2017-04-17 023400.JPG,947671,2017:04:12 17:18:31,"(36.151919444444445, -86.81645833333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17142013-01-04 193901.JPG,1558872,2013:01:04 13:39:01,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1715-2013-01-04 193924.JPG,1635425,2013:01:04 13:39:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17152013-01-04 193924.JPG,1635425,2013:01:04 13:39:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1716-2013-01-04 194024.JPG,1920960,2013:01:04 13:40:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17162013-01-04 194024.JPG,1920960,2013:01:04 13:40:23,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1717-2013-01-04 194031.JPG,1932485,2013:01:04 13:40:30,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1717-2017-05-09 221009.JPG,2191507,2017:04:14 06:51:50,"(35.95513888888889, -86.79744722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17172013-01-04 194031.JPG,1932485,2013:01:04 13:40:30,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1718-2013-01-04 194039.JPG,2143495,2013:01:04 13:40:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1718-2018-05-27 223659.JPG,2239870,2017:04:14 06:51:52,"(35.95513888888889, -86.79744722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17182013-01-04 194039.JPG,2143495,2013:01:04 13:40:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1719-2013-01-05 005500.JPG,165092,2013:01:04 18:54:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1719-2018-04-09 032102.JPG,179910,2013:01:04 18:54:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17192013-01-05 005500.JPG,165092,2013:01:04 18:54:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1720-2013-01-05 005525.JPG,2470619,2013:01:04 18:55:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1720-2018-04-09 032055.JPG,2484633,2013:01:04 18:55:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1729-2013-01-08 020216.JPG,2053652,2013:01:07 20:02:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1729-2019-09-10 014054.JPG,1223709,2017:04:15 16:52:21,"(35.8726, -86.6481638888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17292013-01-08 020216.JPG,2053652,2013:01:07 20:02:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1730-2013-01-09 021221.JPG,1915640,2013:01:08 20:12:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1730-2017-06-12 214554.JPG,2020030,2017:04:15 16:52:55,"(35.87265277777778, -86.64823055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17302013-01-09 021221.JPG,1915640,2013:01:08 20:12:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1731-2013-01-09 233634.JPG,2197177,2013:01:09 17:36:32,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1731-2017-08-20 202714.JPG,2117259,2017:04:15 17:11:53,"(35.87249722222222, -86.64801111111112)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17312013-01-09 233634.JPG,2197177,2013:01:09 17:36:32,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1732-2017-08-20 202715.JPG,1113855,2017:04:15 17:16:21,"(35.87249722222222, -86.64820833333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1733-2019-09-16 160119.JPG,1091245,2017:04:15 17:16:21,"(35.87249722222222, -86.64820833333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1734-2013-01-12 170008.JPG,124356,2013:01:12 11:00:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1734-2017-06-12 214554.JPG,2851578,2017:04:15 17:22:13,"(35.872305555555556, -86.64844444444445)"
/mnt/4C74F47B74F468DA/Pictures/IMG_17342013-01-12 170008.JPG,124356,2013:01:12 11:00:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_1735-2013-01-12 174147.JPG,2079189,2013:01:12 11:41:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3394-2014-11-29 195940.JPG,3455416,2014:11:29 13:59:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3395-2014-11-29 195945.JPG,3531269,2014:11:29 13:59:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3396-2014-11-29 202212.JPG,4082270,2014:11:29 14:22:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3396-2019-01-09 140455.JPG,1803649,2019:01:08 15:14:40,"(35.955575, -86.79754722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3397-2014-11-29 202348.JPG,3946854,2014:11:29 14:23:48,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3397-2019-01-09 140455.JPG,1759839,2019:01:08 17:48:28,"(35.95538333333334, -86.79753055555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3398-2014-11-29 202455.JPG,3499432,2014:11:29 14:24:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3398-2019-01-09 140455.JPG,1506158,2019:01:08 17:51:02,"(35.95533888888889, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3399-2021-09-26 140308.JPG,1354829,2019:01:08 19:11:10,"(35.95536388888889, -86.7975)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3400-2021-09-26 140308.JPG,2288078,2019:01:10 12:26:01,"(36.15207222222222, -86.81583333333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3401-2014-11-29 211510.JPG,2572965,2014:11:29 15:15:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3418-2019-01-21 050409.JPG,1525190,2019:01:20 17:42:32,"(35.95545833333333, -86.797975)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3419-2014-12-11 161949.JPG,863378,2014:12:11 10:19:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3419-2019-01-21 050409.JPG,1516576,2019:01:20 19:50:01,"(35.955288888888894, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3420-2014-12-11 165219.JPG,1516862,2014:12:11 10:52:19,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3420-2019-01-21 050408.JPG,1820714,2019:01:20 19:50:08,"(35.955283333333334, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3421-2014-12-11 165220.JPG,1472683,2014:12:11 10:52:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3421-2019-01-21 050408.JPG,1876186,2019:01:20 19:50:11,"(35.955283333333334, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3422-2014-12-11 165224.JPG,1617938,2014:12:11 10:52:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3422-2019-01-21 050409.JPG,1772399,2019:01:20 19:50:13,"(35.955283333333334, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3423-2014-12-11 165225.JPG,1648051,2014:12:11 10:52:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3423-2019-01-22 021910.JPG,935620,2019:01:21 18:47:07,"(35.97940555555556, -86.76828055555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3424-2014-12-11 173253.JPG,1961880,2014:12:11 11:32:53,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3425-2014-12-11 173257.JPG,1657619,2014:12:11 11:32:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3426-2014-12-11 195355.JPG,2140178,2014:12:11 13:53:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3427-2014-12-11 212641.JPG,1741328,2014:12:11 15:26:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3428-2014-12-11 212645.JPG,1802435,2014:12:11 15:26:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3429-2014-12-12 224848.JPG,1566963,2014:12:12 16:48:48,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3430-2014-12-12 224852.JPG,1452147,2014:12:12 16:48:52,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3434-2014-12-14 180711.JPG,1680639,2014:12:14 12:07:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3436-2014-12-14 180721.JPG,1590364,2014:12:14 12:07:21,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3436-2021-09-13 180650.JPG,1209407,2019:01:21 18:47:31,"(35.979758333333336, -86.76714444444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3437-2014-12-14 180724.JPG,1575240,2014:12:14 12:07:24,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3438-2014-12-14 180740.JPG,1452687,2014:12:14 12:07:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3439-2014-12-14 180743.JPG,1467420,2014:12:14 12:07:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3440-2014-12-14 180805.JPG,278442,2014:12:14 12:08:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3441-2014-12-14 180810.JPG,267871,2014:12:14 12:08:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3442-2014-12-14 180811.JPG,277971,2014:12:14 12:08:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3443-2014-12-14 181242.JPG,2041445,2014:12:14 12:12:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3443-2019-01-26 195938.JPG,854805,2019:01:26 13:59:38,"(35.972366666666666, -86.81105)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3444-2014-12-14 181246.JPG,2244822,2014:12:14 12:12:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3445-2014-12-14 181249.JPG,2117165,2014:12:14 12:12:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3446-2014-12-14 181254.JPG,1567017,2014:12:14 12:12:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3446-2019-12-14 185303.JPG,1442125,2019:01:27 14:51:22,"(35.955247222222226, -86.79743888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3447-2014-12-14 181302.JPG,1606126,2014:12:14 12:13:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3448-2014-12-14 181308.JPG,2026304,2014:12:14 12:13:08,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3449-2019-01-31 020147.JPG,1562513,2019:01:30 20:01:47,"(36.03233611111111, -86.78981666666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3450-2014-12-16 152526.JPG,2201606,2014:12:16 09:25:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3451-2014-12-16 152528.JPG,2295451,2014:12:16 09:25:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3451-2019-01-31 020207.JPG,1239528,2019:01:30 20:02:06,"(36.032152777777775, -86.79032777777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3452-2014-12-16 152534.JPG,2274850,2014:12:16 09:25:34,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3453-2014-12-17 183027.JPG,2311736,2014:12:17 12:30:27,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3454-2014-12-17 184429.JPG,2586699,2014:12:17 12:44:29,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3454-2019-02-01 113234.JPG,2191568,2019:02:01 05:32:33,"(35.955075, -86.79736388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3455-2014-12-17 184457.JPG,1421311,2014:12:17 12:44:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3455-2019-02-01 113257.JPG,2837621,2019:02:01 05:32:57,"(35.9553, -86.79747777777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3456-2014-12-17 184500.JPG,1390631,2014:12:17 12:45:00,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3456-2019-02-01 114420.JPG,3655701,2019:02:01 05:44:20,"(35.95509722222223, -86.79728055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3457-2014-12-17 184502.JPG,1339905,2014:12:17 12:45:02,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3457-2019-02-01 114426.JPG,3170609,2019:02:01 05:44:26,"(35.95509722222223, -86.79728055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3458-2014-12-17 184504.JPG,1396687,2014:12:17 12:45:04,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3458-2019-02-01 114549.JPG,3451275,2019:02:01 05:45:49,"(35.955200000000005, -86.79737777777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3459-2014-12-17 184505.JPG,1369280,2014:12:17 12:45:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3459-2019-04-08 034350.JPG,2178677,2019:02:02 09:08:48,"(35.99370555555556, -86.81037222222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3460-2014-12-17 184506.JPG,1380285,2014:12:17 12:45:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3460-2019-02-02 202318.JPG,4098404,2019:02:02 14:23:18,"(35.95526944444445, -86.7974611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3461-2014-12-17 184507.JPG,1364022,2014:12:17 12:45:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3461-2019-02-04 141228.JPG,2315845,2019:02:02 14:28:20,"(35.955288888888894, -86.797425)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3462-2014-12-17 184509.JPG,1463806,2014:12:17 12:45:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3462-2019-03-07 145929.JPG,1388189,2019:02:02 19:19:17,"(35.95920277777778, -86.75935277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3464-2014-12-17 184511.JPG,1353545,2014:12:17 12:45:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3464-2019-02-04 141228.JPG,1470224,2019:02:02 19:49:31,"(35.95919444444445, -86.75930833333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3465-2014-12-17 184515.JPG,1270490,2014:12:17 12:45:15,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3465-2019-02-04 141228.JPG,1406795,2019:02:02 19:49:33,"(35.959163888888895, -86.75955833333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3466-2014-12-17 184537.JPG,1281918,2014:12:17 12:45:37,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3466-2019-03-07 145929.JPG,1846948,2019:02:03 07:50:46,"(35.915925, -86.82945277777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3467-2014-12-17 184606.JPG,2434384,2014:12:17 12:46:06,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3468-2014-12-17 184607.JPG,2262508,2014:12:17 12:46:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3469-2014-12-17 184612.JPG,2314420,2014:12:17 12:46:12,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3470-2014-12-18 003141.JPG,1531245,2014:12:17 18:31:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3471-2014-12-18 003221.JPG,1517069,2014:12:17 18:32:21,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3472-2014-12-18 004027.JPG,1090439,2014:12:17 18:40:27,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3473-2014-12-18 004047.JPG,1080831,2014:12:17 18:40:47,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3474-2014-12-18 004528.JPG,1108210,2014:12:17 18:45:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3475-2014-12-18 004631.JPG,1047347,2014:12:17 18:46:31,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3476-2014-12-18 005926.JPG,1429229,2014:12:17 18:59:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3476-2019-09-06 142344.JPG,75475,,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3477-2019-02-27 032220.JPG,1287177,2019:02:19 06:01:43,"(35.95562777777778, -86.79769999999999)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3478-2014-12-18 010344.JPG,1441120,2014:12:17 19:03:44,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3478-2019-02-27 032219.JPG,1851573,2019:02:19 06:54:53,"(36.10796666666667, -86.81480277777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3479-2014-12-18 010345.JPG,1426734,2014:12:17 19:03:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3479-2019-02-27 032220.JPG,1989660,2019:02:20 13:08:53,"(36.15207777777778, -86.81579722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3480-2014-12-18 010357.JPG,1484497,2014:12:17 19:03:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_3481-2014-12-18 010402.JPG,1097737,2014:12:17 19:04:02,"(None, None)"
